ZIP_CODE;DAYS_SINCE_PURCHASE;PURCHASE_VISITS;TOTAL_NET_SALES;CC_CARD;AVE_AMOUNT_SPENT;AMSPEND;PSSPEND;CCSPEND;AXSPEND;TMONSPEND;OMONSPEND;SMONSPEND;PREVPD;GMP;PROMOS;DAYS;FREDAYS;MARKDOWN;CLASSES;COUPONS;STYLES;STORES;VALPHON;WEB;MAILED;RESPONDED;RESPONSERATE;HI;LTFREDAY;CLUSTYPE;PERCRET;RESP
ZIP_55412;70;5;365,92;0;73,18;0,0;37,75;328,17;0,0;57,48;0,0;215,45;0,0;0,43;17;441;88,2;0,27;10;1;18;6;1;0;5;2;0,4;0,2711;40,09;Cluster_18;0,0;0
ZIP_55403;13;6;494,46;1;82,41;0,0;474,46;20,0;0,0;379,0;340,0;379,0;0,0;0,67;1;564;94,0;0,05;8;0;13;4;1;0;0;0;0,0;0,171;22,56;Cluster_12;1,9e-07;0
ZIP_55427;122;4;426,98;0;106,74;0,0;0,0;426,98;0,0;0,0;0,0;252,99;0,0;0,67;18;347;86,75;0,05;10;1;11;1;0;0;6;1;0,1667;0,1191;69,4;Cluster_1;4,0000000000000003e-07;0
ZIP_55449;176;3;181,73;0;60,57;108,0;0,0;73,73;0,0;0,0;0,0;108,0;0,0;0,53;14;378;126,0;0,18;4;0;7;2;0;0;3;0;0,0;0,3075;94,5;Cluster_18;0,0;0
ZIP_55418;103;3;468,39;1;156,13;0,0;0,0;468,39;0,0;0,0;0,0;169,97;0,0;0,43;12;635;211,66;0,14;13;0;18;1;1;0;4;0;0,0;0,2407;158,75;Cluster_10;0,0;0
ZIP_55418;168;1;217,79;1;217,79;0,0;178,19;39,6;0,0;0,0;0,0;217,79;0,0;0,66;5;168;168,0;0,1;3;1;3;2;1;0;1;0;0,0;0,4251;33,6;Cluster_10;0,0;0
ZIP_55432;202;1;127,0;0;127,0;0,0;0,0;127,0;0,0;0,0;0,0;0,0;0,0;0,69;6;202;202,0;0,0;2;0;3;1;1;0;2;0;0,0;0,7183;101,0;Cluster_18;0,0;1
ZIP_55401;10;2;437,37;1;218,68;0,0;0,0;437,37;0,0;117,0;117,0;437,37;0,0;0,6;4;593;296,5;0,11;7;1;11;2;1;1;1;1;1,0;0,3204;59,3;Cluster_12;0,0;0
ZIP_55444;75;7;816,9;0;116,7;0,0;58,99;757,91;0,0;103,46;0,0;521,4;266,5;0,57;20;495;70,71;0,11;12;0;25;4;0;0;9;4;0,4444;0,1657;21,52;Cluster_5;0,0;1
ZIP_55441;22;13;440,36;1;33,87;0,0;24,5;415,86;0,0;105,98;49,0;222,44;0,0;0,44;26;582;44,76;0,29;11;0;23;4;1;1;10;6;0,6;0,2572;21,55;Cluster_4;1,3e-07;0
ZIP_55443;209;1;369,98;0;369,98;0,0;0,0;369,98;0,0;0,0;0,0;0,0;0,0;0,68;6;209;209,0;0,0;5;0;7;1;0;0;2;0;0,0;0,4059;209,0;Cluster_1;0,0;0
ZIP_55416;45;4;283,36;0;70,84;268,37;0,0;14,99;0,0;53,39;0,0;68,38;133,98;0,54;17;609;152,25;0,22;6;1;10;2;1;0;7;1;0,1429;0,3071;33,83;Cluster_10;0,0;0
ZIP_55436;62;11;619,14;1;56,28;0,0;500,15;118,99;0,0;0,0;0,0;351,44;0,0;0,6;17;374;34,0;0,14;8;1;38;5;1;0;6;2;0,3333;0,103;10,68;Cluster_8;9,5e-07;0
ZIP_55443;132;2;344,28;1;172,14;0,0;0,0;344,28;0,0;0,0;0,0;148,98;195,3;0,63;16;329;164,5;0,08;7;1;7;2;1;0;5;1;0,2;0,3217;36,55;Cluster_1;0,0;0
ZIP_55449;101;4;943,26;1;235,81;29,4;0,0;913,86;0,0;0,0;0,0;383,27;0,0;0,66;19;675;168,75;0,05;14;0;26;2;1;0;6;0;0,0;0,1332;45,0;Cluster_4;0,0;1
ZIP_55401;123;2;567,98;1;283,99;0,0;0,0;567,98;0,0;0,0;0,0;333,98;0,0;0,68;16;558;279,0;0,0;5;0;9;1;1;0;7;2;0,2857;0,3093;62,0;Cluster_37;0,0;1
ZIP_55438;222;1;150,75;1;150,75;0,0;121,5;29,25;0,0;0,0;0,0;0,0;0,0;0,0;4;222;222,0;0,54;4;1;9;2;1;0;0;0;0,0;0,345;111,0;Cluster_1;0,0;0
ZIP_55406;145;4;449,98;1;112,49;0,0;0,0;449,98;0,0;0,0;0,0;400,98;0,0;0,66;17;512;128,0;0,03;5;0;8;3;1;0;9;1;0,1111;0,5034;64,0;Cluster_23;3e-07;0
ZIP_55432;60;10;532,89;1;53,28;0,0;381,93;150,96;0,0;327,91;0,0;327,91;0,0;0,0;19;682;68,2;0,42;13;1;49;2;1;0;9;2;0,2222;0,2185;24,35;Cluster_18;0,0;1
ZIP_55416;241;1;332,95;0;332,95;0,0;0,0;332,95;0,0;0,0;0,0;0,0;0,0;0,29;5;241;241,0;0,35;4;0;7;1;0;0;2;0;0,0;0,5057;80,33;Cluster_12;0,0;0
ZIP_55376;5;16;1890,54;1;118,15;0,0;37,49;1853,05;0,0;404,26;345,21;993,99;586,8;0,4;18;314;19,62;0,29;20;5;78;5;1;0;5;5;1,0;0,1407;9,51;Cluster_11;5e-08;0
ZIP_55412;42;5;366,98;0;73,39;0,0;345,4;21,58;0,0;29,99;0,0;336,99;29,99;0,66;14;590;118,0;0,07;8;1;9;5;1;0;8;2;0,25;0,1077;49,16;Cluster_18;5,3e-07;1
ZIP_55311;96;7;361,68;0;51,66;0,0;0,0;361,68;0,0;0,0;0,0;71,98;0,0;0,53;15;338;48,28;0,15;10;0;15;3;1;0;6;1;0,1667;0,1376;26,0;Cluster_1;1,3e-07;1
ZIP_55426;158;1;235,0;1;235,0;0,0;39,0;196,0;0,0;0,0;0,0;235,0;0,0;0,67;14;444;444,0;0,0;4;0;4;2;1;0;5;0;0,0;0,3233;111,0;Cluster_12;0,0;0
ZIP_55447;11;13;931,07;1;71,62;0,0;919,83;11,24;0,0;246,49;246,49;784,62;22,49;0,4;21;439;33,76;0,34;13;0;34;5;1;1;9;5;0,5556;0,1144;10,97;Cluster_15;3,400000000000001e-07;1
ZIP_55429;20;7;497,18;1;71,02;0,0;0,0;497,18;0,0;60,0;60,0;63,99;139,98;0,37;15;630;90,0;0,28;11;0;23;3;1;0;6;1;0,1667;0,2142;19,68;Cluster_18;0,0;0
ZIP_55441;285;2;163,18;1;81,59;0,0;0,0;163,18;0,0;0,0;0,0;0,0;0,0;0,56;20;476;238,0;0,09;4;0;7;2;1;0;10;1;0,1;0,3466;119,0;Cluster_15;0,0;0
ZIP_55416;5;6;1144,03;1;190,67;0,0;1123,4;20,63;0,0;315,95;315,95;731,38;156,97;0,43;20;565;94,16;0,3;17;5;45;2;1;0;10;2;0,2;0,1746;22,6;Cluster_10;0,0;0
ZIP_55433;27;31;2380,52;1;76,79;0,0;1814,03;566,49;0,0;168,46;120,49;883,94;273,82;0,34;24;702;22,64;0,33;16;11;126;2;1;0;11;8;0,7273;0,1932;6,38;Cluster_11;2,9e-07;1
ZIP_55427;80;10;746,42;1;74,64;0,0;113,25;538,22;9,495e-05;0,0;0,0;0,0;227,0;0,47;23;608;60,8;0,32;8;2;25;5;1;0;8;4;0,5;0,2497;13,81;Cluster_10;7e-08;1
ZIP_55444;155;3;173,49;0;57,83;0,0;0,0;173,49;0,0;0,0;0,0;49,0;107,0;0,61;15;657;219,0;0,13;3;0;6;2;1;0;5;1;0,2;0,8187;131,4;Cluster_5;0,0;0
ZIP_55441;60;8;446,43;1;55,8;0,0;49,67;396,76;0,0;190,91;0,0;350,99;9,99;0,26;18;437;54,62;0,37;11;2;25;4;1;0;10;3;0,3;0,1896;18,2;Cluster_4;0,0;0
ZIP_55449;363;1;394,2;1;394,2;0,0;0,0;394,2;0,0;0,0;0,0;0,0;0,0;0,66;14;363;363,0;0,1;4;0;5;1;1;0;5;0;0,0;0,4307;363,0;Cluster_11;0,0;0
ZIP_55442;80;11;1390,46;0;126,4;0,0;28,1;1362,36;0,0;0,0;0,0;748,74;171,0;0,66;15;668;60,72;0,08;19;1;50;4;0;0;7;2;0,2857;0,0914;18,55;Cluster_1;2,6e-07;1
ZIP_55427;259;3;126,48;1;42,16;0,0;0,0;126,48;0,0;0,0;0,0;0,0;34,0;0,53;8;624;208,0;0,29;4;0;5;3;1;0;3;1;0,3333;0,1541;124,8;Cluster_3;2,8e-07;0
ZIP_55417;1;5;298,97;0;59,79;252,58;0,0;46,39;0,0;28,8;28,8;28,8;25,0;0,04;18;567;113,4;0,43;11;0;25;3;0;0;9;2;0,2222;0,1981;20,25;Cluster_3;0,0;1
ZIP_55423;25;9;441,65;1;49,07;0,0;0,0;441,65;0,0;144,95;55,0;144,95;137,99;0,37;17;569;63,22;0,26;14;0;27;2;1;0;6;1;0,1667;0,2314;40,64;Cluster_10;8e-08;0
ZIP_55446;100;7;195,72;1;27,96;0,0;9,23;186,49;0,0;0,0;0,0;0,0;0,0;0,4;21;282;40,28;0,28;7;0;11;2;1;0;8;2;0,25;0,1456;14,84;Cluster_1;6,3e-07;0
ZIP_55441;271;3;276,22;0;92,07;0,0;81,72;194,5;0,0;0,0;0,0;0,0;177,22;0,39;20;631;210,33;0,33;3;0;9;2;1;0;10;2;0,2;0,499;70,11;Cluster_15;0,0;0
ZIP_55410;313;1;165,74;0;165,74;0,0;21,75;143,99;0,0;0,0;0,0;0,0;165,74;0,47;18;677;677,0;0,25;2;0;5;2;1;0;9;1;0,1111;0,8735;112,83;Cluster_1;0,0;0
ZIP_55972;306;2;93,99;1;46,99;0,0;10,0;64,0;1,999e-05;0,0;0,0;0,0;0,0;0,58;15;646;323,0;0,13;3;0;3;3;1;0;4;1;0,25;0,5654;80,75;Cluster_18;0,0;0
ZIP_55421;213;3;139,5;0;46,5;0,0;0,0;139,5;0,0;0,0;0,0;0,0;0,0;0,43;14;588;196,0;0,27;3;0;6;2;1;0;5;1;0,2;0,2204;117,6;Cluster_12;2,8e-07;0
ZIP_55439;6;8;835,65;1;104,45;0,0;477,6;239,93;0,00011812;585,05;418,97;835,65;0,0;0,58;4;698;87,25;0,15;13;1;37;5;1;0;2;0;0,0;0,1645;21,81;Cluster_1;0,0;1
ZIP_55422;150;1;253,96;0;253,96;0,0;179,97;73,99;0,0;0,0;0,0;253,96;0,0;0,58;15;569;569,0;0,06;5;0;6;2;1;0;9;1;0,1111;0,236;94,83;Cluster_4;0,0;0
ZIP_55447;139;1;356,83;1;356,83;0,0;343,79;13,04;0,0;0,0;0,0;356,83;0,0;0,62;6;139;139,0;0,14;6;1;9;2;1;0;1;0;0,0;1,0016;34,75;Cluster_8;0,0;0
ZIP_55434;21;15;1525,08;1;101,67;0,0;863,81;661,27;0,0;278,5;261,5;960,99;414,23;0,59;15;542;36,13;0,21;18;4;47;4;1;0;9;6;0,6667;0,1654;8,88;Cluster_11;2,3000000000000002e-07;1
ZIP_55431;30;10;1843,9;0;184,39;0,0;19,99;922,86;0,0009010499999999;292,93;292,93;644,1;464,93;0,51;25;619;61,9;0,2;21;2;71;8;0;0;10;5;0,5;0,0968;25,79;Cluster_3;2,5e-07;0
ZIP_55433;69;5;638,97;1;127,79;0,0;406,22;232,75;0,0;311,47;0,0;496,47;142,5;0,63;17;670;134,0;0,09;8;0;11;3;1;0;9;1;0,1111;0,3089;44,66;Cluster_10;1,2e-07;0
ZIP_55434;331;1;84,0;0;84,0;0,0;0,0;84,0;0,0;0,0;0,0;0,0;84,0;0,62;3;331;331,0;0,0;2;0;3;1;1;0;1;0;0,0;0,5725;331,0;Cluster_11;0,0;0
ZIP_55444;92;6;1435,53;1;239,25;0,0;0,0;1435,53;0,0;0,0;0,0;677,64;0,0;0,64;6;221;36,83;0,11;15;3;40;2;1;0;2;1;0,5;0,1619;15,78;Cluster_5;0,0;0
ZIP_55447;43;4;370,46;0;92,61;0,0;0,0;370,46;0,0;92,96;0,0;92,96;0,0;0,55;13;304;76,0;0,35;7;0;7;1;1;0;3;0;0,0;0,374;76,0;Cluster_2;0,0;0
ZIP_55429;141;2;136,0;0;68,0;0,0;0,0;136,0;0,0;0,0;0,0;136,0;0,0;0,72;4;146;73,0;0,0;3;0;5;1;1;0;1;0;0,0;0,5371;73,0;Cluster_11;2,8e-07;0
ZIP_55411;186;2;139,0;0;69,5;0,0;0,0;139,0;0,0;0,0;0,0;0,0;0,0;0,53;17;471;235,5;0,14;1;0;6;1;1;0;10;2;0,2;1,0;117,75;Cluster_17;0,0;0
ZIP_55434;18;6;1001,8;1;166,96;0,0;0,0;1001,8;0,0;778,56;142,0;778,56;0,0;0,41;18;475;79,16;0,28;15;1;41;2;1;0;8;3;0,375;0,1905;31,66;Cluster_18;0,0;0
ZIP_55442;45;8;533,95;0;66,74;0,0;152,98;350,98;2,999e-05;239,96;0,0;380,96;0,0;0,55;12;367;45,87;0,16;12;0;23;4;1;0;3;2;0,6667;0,2576;28,23;Cluster_17;1,4e-07;0
ZIP_55417;12;13;549,71;1;42,28;0,0;0,0;549,71;0,0;0,0;0,0;490,73;77,99;0,65;14;684;52,61;0,1;11;0;23;2;1;0;2;0;0,0;0,0859;28,5;Cluster_10;5,5e-07;0
ZIP_55422;59;3;413,38;1;137,79;0,0;372,38;41,0;0,0;115,28;0,0;115,28;0,0;0,65;5;297;99,0;0,1;10;0;13;2;1;0;0;0;0,0;0,1484;59,4;Cluster_8;2,1e-07;0
ZIP_55433;229;5;382,38;1;76,47;0,0;0,0;258,44;0,00012394;0,0;0,0;0,0;0,0;0,3;23;649;129,8;0,29;5;2;13;4;1;0;10;0;0,0;0,3098;46,35;Cluster_11;0,0;0
ZIP_55433;26;34;2185,64;1;64,28;0,0;1587,05;598,59;0,0;350,66;67,8;1089,32;235,4;0,45;21;698;20,52;0,41;24;3;107;3;1;0;11;10;0,9091;0,1088;6,77;Cluster_11;7e-08;1
ZIP_55410;3;17;787,63;1;46,33;161,79;0,0;316,89;0,00030895;146,09;76,2;383,55;69,0;0,36;21;418;24,58;0,39;14;1;58;7;1;0;6;2;0,3333;0,2415;10,19;Cluster_10;0,0;1
ZIP_55446;15;6;695,98;0;115,99;0,0;19,99;675,99;0,0;443,0;325,0;578,99;0,0;0,66;17;637;106,16;0,07;10;2;18;2;1;0;10;3;0,3;0,1371;37,47;Cluster_14;1,6e-07;0
ZIP_55420;127;3;270,43;1;90,14;0,0;0,0;270,43;0,0;0,0;0,0;151,46;0,0;0,33;21;694;231,33;0,26;6;1;10;1;1;0;8;2;0,25;0,2568;57,83;Cluster_15;0,0;0
ZIP_55423;33;3;548,51;1;182,83;0,0;0,0;548,51;0,0;67,96;0,0;245,23;0,0;0,52;3;237;79,0;0,18;15;1;21;1;1;0;0;0;0,0;0,1893;39,5;Cluster_10;0,0;0
ZIP_55444;12;7;889,94;1;127,13;0,0;630,44;259,5;0,0;104,98;42,0;297,46;210,0;0,5;18;677;96,71;0,28;12;1;27;3;1;0;10;5;0,5;0,1657;35,63;Cluster_5;0,0;0
ZIP_55448;112;2;209,92;1;104,96;0,0;9,99;199,93;0,0;0,0;0,0;107,97;0,0;0,3;6;340;170,0;0,22;6;0;8;2;1;0;1;0;0,0;0,1887;113,33;Cluster_11;0,0;0
ZIP_55433;48;11;938,73;1;85,33;0,0;0,0;938,73;0,0;29,98;0,0;171,48;0,0;0,6;20;696;63,27;0,15;12;0;27;2;1;0;10;4;0,4;0,0746;21,09;Cluster_10;4,5000000000000003e-07;0
ZIP_55434;39;7;633,65;1;90,52;0,0;49,99;583,66;0,0;128,55;0,0;365,51;0,0;0,53;8;369;52,71;0,23;12;0;27;2;1;0;2;0;0,0;0,3322;19,42;Cluster_11;0,0;1
ZIP_55331;3;30;1158,13;1;38,6;0,0;117,2;1040,93;0,0;190,45;241,0;732,62;206,99;0,5;13;684;22,8;0,25;17;5;73;11;1;1;5;4;0,8;0,0474;6,0;Cluster_1;1,61;1
ZIP_55449;172;4;195,38;1;48,84;0,0;0,0;185,4;9,98e-06;0,0;0,0;9,98;185,4;0,67;15;513;128,25;0,07;5;0;7;3;1;0;3;0;0,0;0,1797;51,3;Cluster_11;6e-07;0
ZIP_55413;13;12;1082,5;1;90,2;0,0;0,0;445,38;0,00063712;200,99;51,79;527,88;19,99;0,38;18;501;41,75;0,3;16;3;50;4;1;0;7;3;0,4286;0,1692;16,7;Cluster_32;0,0;0
ZIP_55417;258;2;122,48;0;61,24;0,0;0,0;122,48;0,0;0,0;0,0;0,0;0,0;0,49;11;678;339,0;0,03;7;0;7;1;1;0;3;0;0,0;0,116;75,33;Cluster_3;3,2e-07;0
ZIP_55433;167;6;203,75;1;33,95;0,0;0,0;203,75;0,0;0,0;0,0;0,0;269,21;0,45;20;701;116,83;0,21;8;1;19;2;1;0;10;1;0,1;0,057;20,02;Cluster_11;1,82;1
ZIP_55449;285;2;414,95;1;207,47;0,0;363,93;51,02;0,0;0,0;0,0;0,0;0,0;0,45;17;686;343,0;0,25;3;0;11;2;1;0;9;1;0,1111;0,3792;42,87;Cluster_18;0,0;0
ZIP_55425;219;2;117,0;0;58,5;0,0;0,0;117,0;0,0;0,0;0,0;0,0;0,0;0,3;9;356;178,0;0,35;2;0;5;1;1;0;6;1;0,1667;0,5316;89,0;Cluster_10;0,0;1
ZIP_55449;8;10;533,62;1;53,36;0,0;155,94;377,68;0,0;189,94;49,0;219,93;65,99;0,39;21;676;67,6;0,36;9;2;27;2;1;0;8;3;0,375;0,5509;18,27;Cluster_11;0,0;0
ZIP_55407;208;1;177,99;0;177,99;0,0;0,0;177,99;0,0;0,0;0,0;0,0;0,0;0,7;6;208;208,0;0,0;3;0;3;1;0;0;2;0;0,0;0,4741;208,0;Cluster_10;0,0;0
ZIP_55447;148;8;624,29;1;78,03;0,0;428,83;195,46;0,0;0,0;0,0;45,34;132,0;0,58;16;503;62,87;0,12;10;1;17;3;1;0;9;4;0,4444;0,2254;26,47;Cluster_8;6e-08;0
ZIP_55447;173;3;784,72;1;261,57;0,0;0,0;784,72;0,0;0,0;0,0;72,75;0,0;0,62;23;671;223,66;0,11;13;1;18;3;1;0;9;2;0,2222;0,1156;67,1;Cluster_8;1,3e-07;0
ZIP_55417;127;4;811,68;1;202,92;0,0;0,0;811,68;0,0;0,0;0,0;397,47;414,21;0,54;20;678;169,5;0,24;19;3;34;1;1;0;9;2;0,2222;0,1975;67,8;Cluster_3;0,0;0
ZIP_55417;143;2;170,0;0;85,0;0,0;49,0;121,0;0,0;0,0;0,0;58,0;0,0;0,67;2;360;180,0;0,0;3;0;4;2;1;0;0;0;0,0;0,5033;120,0;Cluster_10;0,0;0
ZIP_55454;114;1;255,0;0;255,0;0,0;0,0;255,0;0,0;0,0;0,0;255,0;0,0;0,68;3;114;114,0;0,0;3;0;4;1;1;0;0;0;0,0;0,7709;114,0;Cluster_37;0,0;0
ZIP_55447;235;1;188,92;0;188,92;0,0;161,93;26,99;0,0;0,0;0,0;0,0;0,0;0,29;11;369;369,0;0,36;4;0;9;2;0;0;4;0;0,0;0,2612;123,0;Cluster_8;0,0;0
ZIP_55406;148;9;868,69;1;96,52;0,0;762,2;106,49;0,0;0,0;0,0;149,26;0,0;0,55;19;637;70,77;0,16;10;1;30;2;1;0;10;3;0,3;0,1797;26,54;Cluster_18;2,6e-07;0
ZIP_55441;18;10;798,77;1;79,87;0,0;72,5;679,29;4,698e-05;89,0;59,0;534,45;0,0;0,62;10;494;49,4;0,13;10;1;26;3;1;0;5;2;0,4;0,1263;19,0;Cluster_10;5e-08;0
ZIP_55418;173;4;446,23;1;111,55;0,0;0,0;252,92;0,00019331;0,0;0,0;0,0;0,0;0,41;20;605;151,25;0,28;12;1;23;3;1;1;10;1;0,1;0,1568;35,58;Cluster_10;1,1e-07;1
ZIP_55422;172;11;600,48;1;54,58;0,0;33,72;566,76;0,0;0,0;0,0;223,88;0,0;0,18;21;698;63,45;0,4;13;1;61;5;1;0;9;2;0,2222;0,0551;24,06;Cluster_3;9,9e-07;0
ZIP_55421;33;15;543,67;1;36,24;0,0;0,0;434,23;0,00010944;144,57;0,0;308,73;32,48;0,07;21;609;40,6;0,41;16;3;44;6;1;0;10;7;0,7;0,2332;16,02;Cluster_23;9,197e-09;0
ZIP_55409;35;5;796,19;1;159,23;0,0;0,0;796,19;0,0;236,37;0,0;586,97;167,22;0,44;22;607;121,4;0,33;15;3;30;1;1;0;9;3;0,3333;0,176;43,35;Cluster_15;0,0;0
ZIP_55427;249;5;232,96;1;46,59;0,0;55,16;177,8;0,0;0,0;0,0;0,0;0,0;0,34;24;691;138,2;0,21;3;0;8;3;1;0;10;1;0,1;0,2811;18,67;Cluster_25;2,2e-07;1
ZIP_55446;349;1;745,0;0;745,0;0,0;541,81;203,19;0,0;0,0;0,0;0,0;0,0;0,64;21;639;639,0;0,03;6;0;15;2;0;0;10;1;0,1;0,2166;71,0;Cluster_14;0,0;0
ZIP_55441;187;6;586,4;1;97,73;0,0;13,99;572,41;0,0;0,0;0,0;0,0;0,0;0,47;19;683;113,83;0,32;12;0;19;2;1;0;7;1;0,1429;0,1788;37,94;Cluster_4;1,3e-07;0
ZIP_55406;194;1;170,0;0;170,0;0,0;0,0;170,0;0,0;0,0;0,0;0,0;0,0;0,66;12;585;585,0;0,1;4;0;5;1;1;0;7;1;0,1429;0,2526;97,5;Cluster_23;0,0;0
ZIP_55406;8;15;1539,02;0;102,6;0,0;0,0;1448,06;9,096e-05;244,73;25,0;938,06;68,99;0,56;19;680;45,33;0,2;18;3;55;5;1;0;9;5;0,5556;0,1306;18,37;Cluster_8;0,0;1
ZIP_55446;4;7;873,67;1;124,81;0,0;29,0;844,67;0,0;460,7;218,96;460,7;64,0;0,56;17;363;51,85;0,22;11;2;28;3;1;0;6;2;0,3333;0,1868;18,15;Cluster_1;0,0;0
ZIP_55422;119;3;360,72;1;120,24;0,0;357,29;3,43;0,0;0,0;0,0;3,43;0,0;0,47;8;206;68,66;0,3;9;1;19;2;1;0;2;0;0,0;0,3173;7,1;Cluster_10;7e-08;0
ZIP_55422;207;2;436,97;0;218,48;0,0;0,0;436,97;0,0;0,0;0,0;0,0;0,0;0,66;9;215;107,5;0,18;4;0;5;2;0;0;2;0;0,0;0,4884;107,5;Cluster_10;0,0;0
ZIP_55436;134;2;587,96;1;293,98;0,0;0,0;587,96;0,0;0,0;0,0;94,97;0,0;0,64;21;347;173,5;0,05;10;0;18;1;1;0;7;2;0,2857;0,2175;115,66;Cluster_8;0,0;0
ZIP_55442;84;4;550,96;1;137,74;0,0;391,93;159,03;0,0;94,98;0,0;94,98;0,0;0,54;19;538;134,5;0,23;14;1;23;2;1;0;10;2;0,2;0,1331;35,86;Cluster_1;4e-08;0
ZIP_55442;278;2;109,98;0;54,99;0,0;0,0;109,98;0,0;0,0;0,0;0,0;0,0;0,49;13;285;142,5;0,13;2;0;5;1;1;0;3;0;0,0;0,6587;142,5;Cluster_1;0,0;0
ZIP_55442;271;2;199,99;0;99,99;0,0;0,0;199,99;0,0;0,0;0,0;0,0;147,0;0,63;15;332;166,0;0,0;5;0;5;1;0;0;4;0;0,0;0,6152;166,0;Cluster_1;0,0;0
ZIP_55417;299;1;74,97;0;74,97;0,0;0,0;74,97;0,0;0,0;0,0;0,0;0,0;0,6;4;299;299,0;0,0;2;0;3;1;1;0;0;0;0,0;0,5555;299,0;Cluster_10;0,0;0
ZIP_55421;36;6;449,29;1;74,88;0,0;29,98;419,31;0,0;151,08;0,0;181,07;0,0;0,31;20;270;45,0;0,29;11;1;22;3;1;0;9;3;0,3333;0,2594;24,54;Cluster_20;1,5e-07;0
ZIP_55428;19;4;459,68;0;114,92;0,0;332,96;36,74;8,998e-05;99,0;99,0;245,2;214,48;0,52;14;644;161,0;0,25;8;0;14;4;1;0;9;4;0,4444;0,1878;32,2;Cluster_5;0,0;0
ZIP_55444;21;1;135,9;1;135,9;0,0;0,0;135,9;0,0;135,9;135,9;135,9;0,0;0,61;0;21;21,0;0,1;3;1;3;1;1;0;0;0;0,0;0,3588;21,0;Cluster_10;0,0;0
ZIP_55443;122;1;92,96;0;92,96;0,0;0,0;92,96;0,0;0,0;0,0;92,96;0,0;0,47;3;697;697,0;0,0;4;0;4;1;1;0;0;0;0,0;0,3734;87,12;Cluster_5;0,0;0
ZIP_55432;253;1;99,0;0;99,0;0,0;0,0;99,0;0,0;0,0;0,0;0,0;0,0;0,68;2;253;253,0;0,0;3;0;3;1;0;0;1;0;0,0;0,3788;253,0;Cluster_20;0,0;0
ZIP_55433;5;3;70,49;0;23,49;0,0;22,49;48,0;0,0;48,0;48,0;48,0;22,49;0,0;5;423;141,0;0,47;6;0;8;3;0;0;3;0;0,0;0,2047;105,75;Cluster_10;0,0;0
ZIP_55434;1;3;606,97;0;202,32;0,0;0,0;606,97;0,0;327,99;327,99;579,97;0,0;0,65;15;570;190,0;0,03;10;0;21;2;1;0;8;2;0,25;0,285;71,25;Cluster_11;0,0;0
ZIP_55449;13;13;1401,77;0;107,82;0,0;168,5;1233,27;0,0;498,42;393,0;862,89;0,0;0,59;17;489;37,61;0,2;18;1;48;4;1;0;10;4;0,4;0,1411;16,86;Cluster_18;1,0000000000000001e-07;1
ZIP_55433;24;16;947,36;0;59,21;0,0;921,36;26,0;0,0;105,98;25,0;223,95;38,0;0,53;8;686;42,87;0,21;12;0;33;4;1;0;5;3;0,6;0,199;16,73;Cluster_9;9e-08;1
ZIP_55404;124;1;117,0;0;117,0;0,0;78,0;39,0;0,0;0,0;0,0;117,0;0,0;0,62;4;124;124,0;0,2;1;0;2;2;1;0;0;0;0,0;1,0;41,33;Cluster_37;0,0;0
ZIP_55409;28;10;471,33;1;47,13;0,0;408,93;62,4;0,0;190,0;146,0;295,35;0,0;0,6;21;529;52,9;0,15;14;0;21;4;1;1;10;5;0,5;0,0949;33,06;Cluster_37;1,5e-07;1
ZIP_55449;3;15;1407,59;0;93,83;0,0;1128,61;178,99;9,999e-05;630,99;208,0;1084,13;0,0;0,59;8;677;45,13;0,12;16;1;32;4;1;0;4;1;0,25;0,1702;19,91;Cluster_25;0,0;1
ZIP_55438;330;1;221,4;1;221,4;0,0;0,0;221,4;0,0;0,0;0,0;0,0;221,4;0,67;17;330;330,0;0,1;4;0;4;1;1;0;6;0;0,0;0,9923;330,0;Cluster_4;0,0;0
ZIP_55434;101;13;1387,04;0;106,69;0,0;62,99;1304,06;1,999e-05;0,0;0,0;553,47;0,0;0,52;18;479;36,84;0,27;17;2;74;7;1;0;8;4;0,5;0,2259;11,97;Cluster_11;2,8e-07;1
ZIP_55783;37;8;921,7;1;115,21;0,0;668,7;253,0;0,0;166,49;0,0;443,24;0,0;0,54;18;689;86,12;0,27;18;5;33;4;1;0;10;3;0,3;0,2012;19,68;Cluster_38;0,0;0
ZIP_55710;27;9;1972,37;1;219,15;0,0;1789,92;40,5;0,0001419499999999;535,96;134,96;777,44;0,0;0,59;20;685;76,11;0,18;23;3;58;6;1;0;10;4;0,4;0,1469;23,62;Cluster_16;0,0;0
ZIP_55717;211;5;178,43;0;35,68;0,0;58,97;119,46;0,0;0,0;0,0;0,0;0,0;0,27;21;563;112,6;0,35;6;0;10;5;1;0;10;0;0,0;0,1379;33,11;Cluster_38;4,0000000000000003e-07;0
ZIP_55744;172;1;39,0;0;39,0;0,0;0,0;39,0;0,0;0,0;0,0;39,0;0,0;0,72;10;495;495,0;0,0;1;0;1;1;1;0;6;0;0,0;1,0;247,5;Cluster_20;0,0;0
ZIP_55719;298;1;130,99;0;130,99;0,0;0,0;130,99;0,0;0,0;0,0;0,0;0,0;0,55;14;571;571,0;0,26;3;0;4;1;1;0;4;0;0,0;0,5;190,33;Cluster_35;0,0;0
